0.0176471 0.0738636 1
0.182353 0.0113636 1
0.829412 0.579545 1
0.141176 0.329545 1
0 0.0340909 1
0.329412 0.75 1
0 0.147727 1
0.341176 0.255682 1
0.0176471 0.130682 1
0.923529 0.869318 1
0.529412 0.903409 1
0.00588235 0.0852273 1
0 0.221591 1
0.652941 0.676136 1
0 0.0568182 1
0.811765 0.647727 1
0.470588 0.431818 1
0.917647 0.454545 1
0 0.0511364 1
0.258824 0.0340909 1
0.647059 0.465909 1
0.841176 0.829545 1
1 1 1
0 0.0965909 1
0.994118 1 1
0.811765 0.715909 1
0.852941 0.835227 1
0.564706 0.755682 1
0.00588235 0 1
0.0764706 0.198864 1
0.852941 0.369318 1
0 0.107955 1
0.00588235 0.0170455 1
0.111765 0.147727 1
1 0.982955 1
1 0.982955 1
0 0 1
0.0764706 0.215909 1
0.411765 0.676136 1
0.852941 0.210227 1
1 0.880682 1
0 0.102273 1
0.00588235 0 1
0 0 1
0 0.0113636 1
0.776471 0.778409 1
0.552941 0.369318 1
1 0.988636 1
0 0 1
0.0705882 0.0113636 1
0.358824 0.0511364 1
1 1 1
1 1 1
1 0.840909 1
0.376471 0.5625 1
0.994118 1 1
0.3 0.0909091 1
0.00588235 0 1
0 0.00568182 1
0.435294 0.420455 1
1 0.943182 1
0.488235 0.284091 1
0.941176 0.710227 1
0 0 1
0 0 1
0.376471 0.335227 1
0 0 1
1 0.988636 1
0.794118 0.846591 1
0.229412 0.630682 1
1 1 1
0.835294 0.755682 1
0 0 1
0.452941 0.471591 1
0.852941 0.880682 1
1 1 1
0.805882 0.585227 1
0.405882 0.414773 1
0.958824 0.767045 1
0 0.0568182 1
0.964706 0.767045 1
0.00588235 0.329545 1
0.682353 0.494318 1
0.258824 0.517045 1
0.758824 0.727273 1
0.688235 0.465909 1
1 0.971591 1
0.341176 0.636364 1
1 0.994318 1
0.117647 0.329545 1
0 0 1
0.0411765 0 1
1 1 1
1 1 1
1 1 1
0.752941 0.829545 1
0.735294 0.784091 1
0.164706 0.517045 1
0.458824 0.948864 1
0.370588 0.136364 1
1 0.909091 1
0 0.0511364 1
0.0588235 0.102273 1
1 1 1
0.129412 0.545455 1
1 0.994318 1
0.941176 0.448864 1
0.652941 0.75 1
1 0.988636 1
1 0.977273 1
0.676471 0.732955 1
0.288235 0.386364 1
0.335294 0.0170455 1
1 0.988636 1
0.211765 0.528409 1
1 1 1
1 1 1
0.0235294 0.00568182 1
0.0352941 0 1
0.0882353 0.00568182 1
0.941176 1 1
1 0.914773 1
0 0 1
0 0 1
0.635294 0.835227 1
0.711765 0.539773 1
0.535294 0.494318 1
0.847059 0.789773 1
1 1 1
1 0.965909 1
0.0117647 0 1
0.711765 0.755682 1
0.929412 0.926136 1
0.782353 0.721591 1
0.0235294 0.4375 1
0.129412 0.636364 1
0 0 1
1 1 1
0.517647 0.403409 1
1 1 1
1 0.982955 1
1 1 1
0.594118 0.4375 1
0.0411765 0.102273 1
0.0294118 0 1
0.0529412 0.232955 1
0.7 0.823864 1
0.335294 0.4375 1
0.135294 0.670455 1
0 0 1
1 0.971591 1
0.917647 0.721591 1
0.0117647 0 1
1 0.960227 1
0.505882 0.193182 1
0.123529 0.125 1
0.558824 0.829545 1
0.988235 1 1
0.441176 0.909091 1
0.0529412 0.227273 1
0 0 1
0.158824 0.198864 1
0.0294118 0.136364 1
0 0.0568182 1
0.835294 0.863636 1
0 0.0227273 1
1 1 1
0.270588 0 1
0 0.0170455 1
0.111765 0.113636 1
0.135294 0.0227273 1
0.0176471 0.0568182 1
0.0176471 0 1
1 0.892045 1
0.570588 0.238636 1
0.329412 0.420455 1
0.429412 0.9375 1
0.647059 0.0681818 1
0.694118 0.829545 1
0.0235294 0.0568182 1
0.476471 0.340909 1
0.329412 0.721591 1
0.0117647 0.215909 1
0.788235 0.539773 1
0.0647059 0.147727 1
0.541176 0.903409 1
0.647059 0.573864 1
0.917647 0.960227 1
1 0.528409 1
1 0.920455 1
0.688235 0.761364 1
0.211765 0.0511364 1
0.105882 0.409091 1
0.258824 0.340909 1
0.935294 0.613636 1
1 0.988636 1
0.9 0.494318 1
0.994118 1 1
0 0.0454545 1
0 0 1
0 0 1
1 0.715909 1
0.411765 0.193182 1
1 0.988636 1
0.623529 0.892045 1
0.311765 0.482955 1
0.964706 0.965909 1
0 0.0113636 1
1 1 1
0 0 1
1 0.346591 1
0.682353 0.772727 1
0.670588 0.335227 1
0.741176 0.823864 1
0.976471 1 1
0.5 0.602273 1
1 1 1
0 0 1
0 0 1
0.7 0.846591 1
1 0.982955 1
0.294118 0.289773 1
0.0411765 0 1
1 0.954545 1
0.311765 0.585227 1
0.0352941 0.102273 1
1 0.931818 1
0.0117647 0.460227 1
0 0.00568182 1
1 1 1
0.529412 0.465909 1
0.0352941 0.113636 1
0.352941 0.755682 1
0.370588 0.852273 1
0.2 0.0340909 1
1 0.971591 1
0.170588 0.232955 1
0.747059 0.431818 1
0 0.0568182 1
0.0352941 0.147727 1
1 0.982955 1
1 0.897727 1
0.882353 0.8125 1
0.982353 1 1
0.0588235 0.272727 1
0.00588235 0 1
0.964706 0.863636 1
0.0588235 0 1
0.0470588 0 1
0.0176471 0.0113636 1
0.0117647 0.0568182 1
0.0411765 0.0284091 1
0 0 1
0 0 1
1 0.994318 1
0.00588235 0 1
0.00588235 0.0170455 1
0.00588235 0.232955 1
1 0.994318 1
0.994118 0.795455 1
0.982353 0.926136 1
0.370588 0.852273 1
0.182353 0.596591 1
0.376471 0.255682 1
1 0.965909 1
1 1 1
0.0117647 0.0397727 1
0.705882 0.772727 1
1 0.965909 1
0.517647 0.772727 1
0.594118 0.721591 1
0.988235 0.977273 1
0.376471 0.164773 1
0.770588 0.988636 1
1 1 1
0.0176471 0.0284091 1
0.617647 0.710227 1
1 0.982955 1
0.629412 0.534091 1
0.852941 0.8125 1
0.0294118 0.0113636 1
0.788235 0.897727 1
0.988235 1 1
0.123529 0.130682 1
0.576471 0.613636 1
1 0.948864 1
0.988235 0.75 1
0 0 1
0.952941 0.681818 1
0 0 1
0.988235 0.8125 1
0.135294 0.221591 1
0.994118 1 1
0 0.00568182 1
0.635294 0.721591 1
0.0117647 0.176136 1
1 1 1
1 0.9375 1
0.888235 0.732955 1
0.423529 0.119318 1
0.735294 0.829545 1
0.788235 0.840909 1
0 0 1
0.994118 0.926136 1
1 0.948864 1
1 0.994318 1
0.0117647 0.0625 1
0.0176471 0.170455 1
1 0.926136 1
1 0.846591 1
1 0.948864 1
0.111765 0.221591 1
0.952941 0.664773 1
0.0117647 0 1
1 1 1
0 0.25 1
0.776471 0.8125 1
1 1 1
1 1 1
1 0.869318 1
0.817647 0.414773 1
1 0.994318 1
0.676471 0.653409 1
0 0 1
0.135294 0.340909 1
0.923529 0.642045 1
0.0352941 0.113636 1
0.852941 0.897727 1
0.0235294 0 1
0.0294118 0 1
0.0235294 0 1
0.00588235 0.130682 1
0 0.113636 1
1 1 1
0.558824 0.579545 1
0.9 0.744318 1
1 0.647727 1
0.229412 0.1875 1
0.435294 0.181818 1
0.0117647 0 1
1 0.920455 1
0 0.0113636 1
0 0.482955 1
0.117647 0.0397727 1
0.764706 0.732955 1
0.335294 0.107955 1
1 0.982955 1
0.0764706 0.0284091 1
0.794118 0.863636 1
0 0 1
0.823529 0.488636 1
0 0 1
0.929412 0.880682 1
1 1 1
0 0 1
0.252941 0.465909 1
0 0 1
0.464706 0.642045 1
0.558824 0.375 1
0.994118 0.857955 1
0.670588 0.448864 1
1 1 1
0.129412 0.267045 1
0.364706 0.823864 1
0 0 1
0.364706 0.477273 1
0 0.00568182 1
0.823529 0.630682 1
0.917647 0.840909 1
0.964706 0.875 1
0.117647 0.119318 1
0.0352941 0.0454545 1
0.0117647 0.0965909 1
0 0.284091 1
0.688235 0.522727 1
0 0 1
0.923529 0.9375 1
0.0294118 0.0681818 1
1 0.664773 1
0.2 0.107955 1
0.0117647 0 1
0.958824 0.255682 1
1 0.897727 1
0.541176 0.767045 1
0.0470588 0.0340909 1
0.994118 1 1
0.770588 0.738636 1
1 0.960227 1
0 0 1
0.305882 0.9375 1
0.123529 0 1
0.0235294 0.471591 1
0.0705882 0.130682 1
1 0.960227 1
1 0.857955 1
1 1 1
0.270588 0.653409 1
0.0588235 0.272727 1
0.788235 0.5625 1
0.976471 0.642045 1
1 0.954545 1
0 0 1
0.870588 0.994318 1
0.988235 1 1
0.0470588 0 1
0.0647059 0 1
1 0.931818 1
0.111765 0.306818 1
0.541176 0.721591 1
1 0.982955 1
0.541176 0.545455 1
0.635294 0.772727 1
0.888235 0.477273 1
0.929412 0.988636 1
0.870588 0.948864 1
1 1 1
0.0117647 0.0965909 1
0.458824 0.488636 1
0.323529 0.125 1
0.0823529 0 1
0.535294 0.352273 1
0.882353 0.471591 1
1 1 1
1 0.988636 1
1 0.897727 1
0.429412 0.829545 1
1 0.875 1
0.00588235 0.0795455 1
0.2 0.142045 1
0.770588 0.761364 1
0.741176 0.392045 1
0 0.0397727 1
0.864706 0.806818 1
0.00588235 0.255682 1
0.670588 0.852273 1
1 1 1
1 1 1
0.141176 0.568182 1
0.205882 0 1
0.635294 0.607955 1
0.735294 0.625 1
0.882353 0.863636 1
0.988235 0.647727 1
0.988235 0.886364 1
0 0.0795455 1
0.0823529 0.301136 1
0.347059 0.3125 1
0.994118 0.994318 1
0.482353 0.767045 1
1 1 1
0.0470588 0.0681818 1
1 0.988636 1
0.829412 0.971591 1
0.247059 0.267045 1
0.417647 0.102273 1
0.817647 0.346591 1
0.876471 0.897727 1
1 0.954545 1
1 0.960227 1
0.141176 0.113636 1
0.988235 0.409091 1
1 0.965909 1
0.882353 0.954545 1
0.917647 0.664773 1
0.105882 0.181818 1
0.558824 0.454545 1
1 1 1
0.0235294 0 1
0.823529 0.897727 1
0 0.0511364 1
1 1 1
0.358824 0.204545 1
0.435294 0.380682 1
0.911765 0.539773 1
0.8 0.471591 1
0.676471 0.8125 1
0.511765 0.193182 1
1 1 1
0.0823529 0.0397727 1
1 1 1
1 0.971591 1
0.0764706 0.0511364 1
0.988235 1 1
1 0.994318 1
0.0588235 0 1
0.758824 0.823864 1
0.770588 0.801136 1
0.0294118 0 1
0.641176 0.5 1
0.0764706 0.0170455 1
0.729412 0.420455 1
0.817647 0.6875 1
1 0.886364 1
0.0529412 0 1
0.788235 0.846591 1
0.994118 0.789773 1
0.964706 0.948864 1
0.747059 0.886364 1
0.841176 0.801136 1
1 0.977273 1
0 0 1
0.964706 0.693182 1
0.135294 0.0170455 1
0.8 0.704545 1
0.170588 0.159091 1
0.552941 0.613636 1
0.117647 0.579545 1
0.670588 0.869318 1
0.741176 0.8125 1
0.929412 0.772727 1
0.0470588 0.0738636 1
1 1 1
0.0941176 0.00568182 1
0.0764706 0.517045 1
0.1 0.0113636 1
0.0235294 0.0625 1
1 0.6875 1
0 0.00568182 1
0.0235294 0 1
0.494118 0.119318 1
0.247059 0.397727 1
0.988235 1 1
0.876471 0.875 1
0.747059 0.721591 1
1 0.994318 1
0.935294 0.818182 1
0.305882 0.215909 1
0.694118 0.784091 1
0.188235 0.460227 1
0 0 1
1 1 1
0 0.0625 1
0.0588235 0.0397727 1
0.529412 0.153409 1
1 1 1
0 0.0795455 1
0.0470588 0.170455 1
0.329412 0.3125 1
0 0.0113636 1
0.447059 0.857955 1
0 0.0113636 1
1 0.982955 1
1 0.971591 1
0.352941 0.715909 1
0.558824 0.1875 1
0 0.0568182 1
0.935294 0.642045 1
1 0.971591 1
0.835294 0.801136 1
0.0235294 0.0113636 1
0.676471 0.755682 1
0.552941 0.585227 1
0 0.0454545 1
0.776471 0.670455 1
0.0823529 0.00568182 1
0.194118 0.0965909 1
0.1 0.153409 1
1 0.875 1
0 0 1
1 0.875 1
0.470588 0.704545 1
0 0.0227273 1
0.935294 0.670455 1
1 0.846591 1
1 1 1
0.447059 0.607955 1
0 0.0284091 1
0.994118 0.875 1
0.988235 0.818182 1
1 0.994318 1
0.252941 0.113636 1
0 0 1
1 0.960227 1
0.00588235 0.267045 1
0.0882353 0 1
1 0.909091 1
1 1 1
0.141176 0.244318 1
1 0.988636 1
1 0.914773 1
0 0 1
0 0 1
0.835294 0.380682 1
1 0.994318 1
0.117647 0.619318 1
0.311765 0.113636 1
0.329412 0.545455 1
0.717647 0.573864 1
1 0.994318 1
0.864706 0.840909 1
1 1 1
0.176471 0 1
0.135294 0.0795455 1
0.588235 0.607955 1
0.252941 0.585227 1
0.0235294 0 1
0.6 0.4375 1
0.00588235 0.0738636 1
1 0.943182 1
0.8 0.647727 1
1 1 1
1 0.852273 1
0.994118 1 1
0.711765 0.346591 1
0.311765 0.221591 1
1 0.994318 1
0 0.0738636 1
0.0117647 0 1
1 1 1
0.764706 0.301136 1
0.317647 0.261364 1
1 0.994318 1
0.0411765 0.198864 1
0.211765 0.284091 1
0.0529412 0.454545 1
1 0.977273 1
0.00588235 0.198864 1
1 1 1
0.858824 0.835227 1
0.705882 0.636364 1
0 0.0625 1
0.341176 0.488636 1
1 1 1
1 0.994318 1
1 1 1
0 0.471591 1
0.847059 0.607955 1
0.647059 0.25 1
0.770588 0.795455 1
0.0176471 0 1
0.994118 0.789773 1
0.217647 0.0965909 1
0.341176 0.357955 1
0 0.130682 1
0.511765 0.778409 1
0.982353 0.9375 1
0.0176471 0.164773 1
0.188235 0 1
0.611765 0.3125 1
0.629412 0.875 1
0.182353 0.420455 1
0 0.215909 1
1 0.994318 1
0.947059 0.767045 1
1 0.744318 1
0.876471 0.818182 1
0.952941 0.863636 1
0.870588 0.670455 1
0 0 1
1 0.994318 1
0.294118 0.715909 1
1 0.892045 1
1 1 1
0.0176471 0 1
0.0529412 0 1
1 0.982955 1
0 0.0113636 1
1 0.9375 1
0.411765 0.323864 1
0.0470588 0.0227273 1
0.770588 0.267045 1
0 0.227273 1
0.876471 0.579545 1
1 0.880682 1
0.923529 0.954545 1
0.658824 0.676136 1
0 0.0511364 1
0.758824 0.380682 1
1 0.977273 1
1 0.914773 1
0.547059 0.698864 1
0.2 0.460227 1
1 0.727273 1
1 1 1
0.852941 0.352273 1
1 0.903409 1
0.770588 0.494318 1
0.870588 0.630682 1
0.217647 0.193182 1
0.364706 0.426136 1
0.541176 0.431818 1
1 0.982955 1
0.0235294 0.0965909 1
0.441176 0.642045 1
0.194118 0.352273 1
0 0 1
0.235294 0.289773 1
0 0 1
0.523529 0.681818 1
0.723529 0.732955 1
1 0.801136 1
1 0.772727 1
0.376471 0.380682 1
1 1 1
0 0.0284091 1
0.688235 0.164773 1
1 0.960227 1
0.123529 0.0738636 1
0 0.0795455 1
1 0.977273 1
1 0.943182 1
0.517647 0.579545 1
0.547059 0.619318 1
0.852941 0.863636 1
0.382353 0.607955 1
1 0.994318 1
0.0470588 0 1
0.576471 0.568182 1
1 1 1
0 0 1
0.0647059 0.232955 1
0.152941 0.0511364 1
1 1 1
0.0529412 0.0625 1
0.117647 0.164773 1
1 0.965909 1
0.0176471 0 1
0.194118 0.107955 1
0.5 0.346591 1
0.570588 0.625 1
1 0.869318 1
0.0235294 0 1
1 1 1
0.858824 0.954545 1
1 0.903409 1
0 0.0852273 1
0 0 1
0 0 1
1 1 1
0.541176 0.704545 1
1 0.994318 1
0.847059 0.755682 1
0.394118 0.357955 1
0 0 1
0.470588 0.801136 1
0.00588235 0.0227273 1
0.347059 0.403409 1
0.688235 0.823864 1
0.358824 0.232955 1
0.0352941 0 1
0.405882 0.386364 1
0.994118 0.863636 1
1 0.988636 1
0.0294118 0 1
0.0117647 0 1
1 0.795455 1
0.0588235 0 1
0 0 1
0.8 0.426136 1
1 1 1
1 1 1
0.117647 0.289773 1
0 0 1
0.211765 0.00568182 1
1 0.982955 1
0.0117647 0.380682 1
1 0.994318 1
1 1 1
0 0 1
0.194118 0.335227 1
0.182353 0.0568182 1
0.641176 0.846591 1
0.152941 0.386364 1
0.941176 0.977273 1
0.852941 0.806818 1
1 1 1
0.0235294 0 1
0.617647 0.857955 1
0.764706 0.943182 1
0 0.0170455 1
0.505882 0.426136 1
0.252941 0.0397727 1
0.894118 0.846591 1
1 0.857955 1
1 0.965909 1
0.0941176 0.0284091 1
0.964706 0.869318 1
0.623529 0.5 1
0.994118 0.727273 1
0.964706 0.284091 1
0.994118 0.9375 1
0.317647 0.0227273 1
0.00588235 0 1
1 0.909091 1
0.111765 0 1
0 0 1
1 0.9375 1
0 0 1
0 0.0170455 1
0.0823529 0 1
0.176471 0.261364 1
0.264706 0.210227 1
0.294118 0.335227 1
0.135294 0 1
0.0529412 0 1
0.123529 0 1
0 0 1
0.00588235 0.0397727 1
0.358824 0.482955 1
0.941176 0.926136 1
0 0.0227273 1
0.0411765 0 1
0.8 0.971591 1
0.935294 0.823864 1
0.917647 0.579545 1
1 0.971591 1
1 0.704545 1
0.205882 0.232955 1
1 0.988636 1
1 0.988636 1
1 0.994318 1
1 1 1
0.447059 0.272727 1
0.617647 0.477273 1
0.0352941 0.00568182 1
0.0411765 0 1
0.235294 0.0965909 1
0.747059 0.75 1
0.405882 0.00568182 1
0.376471 0.0511364 1
1 0.897727 1
0.111765 0 1
0.0411765 0 1
1 0.977273 1
0.717647 0.5625 1
1 1 1
0.588235 0.221591 1
0.947059 0.755682 1
0.323529 0.698864 1
1 0.971591 1
1 0.988636 1
0.170588 0.0909091 1
0.864706 0.875 1
1 0.977273 1
1 0.994318 1
0.917647 0.829545 1
1 1 1
0 0 1
1 1 1
0 0 1
0.488235 0.857955 1
0 0.164773 1
0.423529 0.4375 1
0 0 1
1 0.994318 1
0.605882 0.545455 1
0.958824 0.392045 1
0.988235 0.772727 1
0.241176 0.801136 1
0.911765 0.920455 1
0.664706 0.477273 1
1 1 1
0.0941176 0 1
0.111765 0.0113636 1
0.323529 0.426136 1
0.852941 0.568182 1
1 0.704545 1
0.8 0.551136 1
0.164706 0.193182 1
0.711765 0.125 1
0.00588235 0.0397727 1
1 0.943182 1
0 0.0227273 1
1 1 1
0.664706 0.6875 1
0.388235 0.602273 1
0.994118 1 1
0.194118 0 1
1 0.988636 1
0.0764706 0 1
0.988235 0.903409 1
0.417647 0.619318 1
1 0.789773 1
0.617647 0.914773 1
0.270588 0.301136 1
0.405882 0.369318 1
0.876471 0.829545 1
1 0.846591 1
0.447059 0.568182 1
0.458824 0.323864 1
0.223529 0.113636 1
0.935294 0.539773 1
0 0 1
1 1 1
0.782353 0.676136 1
0 0.153409 1
0.464706 0.704545 1
0.0117647 0 1
0.341176 0.528409 1
0.0117647 0 1
0 0.0340909 1
0.647059 0.767045 1
0.0235294 0.0681818 1
0.788235 0.886364 1
0 0.181818 1
0 0.0227273 1
1 0.926136 1
0.605882 0.630682 1
0 0.181818 1
0.0176471 0 1
0.135294 0 1
0.0235294 0 1
1 0.846591 1
0.576471 0.698864 1
0.0941176 0.25 1
1 0.994318 1
0.223529 0.659091 1
0.464706 0.545455 1
0.970588 0.806818 1
0 0 1
1 1 1
0.0117647 0 1
0.805882 0.647727 1
0.958824 0.886364 1
0.676471 0.460227 1
0 0 1
0.0352941 0 1
0.5 0.25 1
1 1 1
1 0.988636 1
0.329412 0.494318 1
1 0.852273 1
0.794118 0.693182 1
0.941176 0.681818 1
0.894118 0.607955 1
0.0647059 0.227273 1
0.00588235 0 1
0 0.00568182 1
1 0.931818 1
0.994118 0.732955 1
0.282353 0.113636 1
0.776471 0.909091 1
1 1 1
0.911765 0.727273 1
0.535294 0.477273 1
0.958824 0.886364 1
0.982353 0.642045 1
0.0882353 0 1
0.547059 0.380682 1
0 0 1
0.876471 0.289773 1
0.976471 0.982955 1
0.994118 1 1
0.0294118 0 1
0.394118 0.113636 1
0.147059 0.795455 1
0.141176 0.494318 1
0.576471 0.772727 1
0.152941 0.0170455 1
1 0.960227 1
1 0.988636 1
0.117647 0.232955 1
1 1 1
0.0294118 0 1
1 1 1
1 0.982955 1
0.429412 0.698864 1
0.111765 0.363636 1
0 0.00568182 1
1 1 1
0.723529 0.767045 1
0.0176471 0 1
0.0647059 0.0170455 1
0.0823529 0.119318 1
1 0.994318 1
0.329412 0.306818 1
0.411765 0.397727 1
0.0117647 0.221591 1
0.905882 0.823864 1
1 0.988636 1
0.994118 0.852273 1
1 0.903409 1
0.9 0.511364 1
0.758824 0.818182 1
0.111765 0 1
0.376471 0.238636 1
0.988235 1 1
1 1 1
0.1 0 1
0.594118 0.556818 1
0 0.130682 1
1 0.977273 1
0.694118 0.556818 1
1 0.806818 1
0.947059 0.971591 1
0 0.0681818 1
0.711765 0.539773 1
0.617647 0.835227 1
1 1 1
0.670588 0.784091 1
0.958824 0.943182 1
0 0 1
0.347059 0.272727 1
0.00588235 0.142045 1
0.994118 0.886364 1
0.541176 0.909091 1
0.347059 0.494318 1
1 0.926136 1
0.611765 0.5625 1
0.505882 0.738636 1
1 1 1
0.352941 0.142045 1
0.0117647 0 1
0.970588 1 1
0.529412 0.653409 1
0 0.107955 1
0.117647 0.0852273 1
0.252941 0.619318 1
1 0.948864 1
1 0.982955 1
0.988235 0.920455 1
0 0.0511364 1
1 0.994318 1
1 0.8125 1
1 0.982955 1
0 0.0625 1
0.958824 0.954545 1
0.347059 0.375 1
0.8 0.840909 1
0 0.0511364 1
0 0 1
0.658824 0.590909 1
0 0.125 1
0.441176 0.244318 1
0.594118 0.857955 1
0 0 1
0 0 1
0 0.227273 1
0.829412 0.965909 1
0 0.0284091 1
0.00588235 0 1
0.841176 0.869318 1
0.152941 0.352273 1
0.0117647 0.125 1
0.0176471 0 1
0.0647059 0.164773 1
0.776471 0.607955 1
0.229412 0.159091 1
0.282353 0.659091 1
0.876471 0.772727 1
0.235294 0.267045 1
1 1 1
0 0 1
1 0.931818 1
0.694118 0.619318 1
0 0 1
0 0 1
0.6 0.255682 1
1 0.965909 1
1 0.982955 1
1 0.9375 1
1 0.789773 1
0.0117647 0 1
0.0470588 0 1
0.923529 0.551136 1
0.417647 0.318182 1
0.858824 0.681818 1
1 0.971591 1
0.517647 0.477273 1
1 0.801136 1
0.582353 0.642045 1
0.864706 0.573864 1
0.211765 0.522727 1
0.0823529 0 1
1 0.977273 1
1 1 1
0 0.284091 1
0 0 1
0.0117647 0.0170455 1
0.170588 0.193182 1
0.0117647 0 1
0.629412 0.6875 1
0.152941 0 1
1 0.994318 1
0 0 1
0.176471 0 1
0.00588235 0 1
0.00588235 0 1
0.0529412 0 1
0.0176471 0 1
0.194118 0.6875 1
0 0.0454545 1
0.323529 0.227273 1
0.0411765 0.210227 1
0.270588 0.210227 1
0.1 0.0113636 1
0.3 0.267045 1
0.417647 0.232955 1
0.00588235 0 1
0.0882353 0.0113636 1
0.0470588 0 1
0.947059 0.704545 1
0.0411765 0.0397727 1
0 0 1
0.711765 0.153409 1
0.976471 0.920455 1
0.617647 0.278409 1
0.452941 0.539773 1
1 0.926136 1
0.611765 0.744318 1
0.00588235 0.107955 1
0.858824 0.397727 1
0.105882 0.181818 1
0.988235 0.988636 1
0.0882353 0 1
